하이놀리,망원,42,https://www.instagram.com/p/CFPRF5UpTYj/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/119613854_716491039303475_1353117397616647937_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=RHt1TyxQB34AX9NRzqg&oh=19036c3290af61f23cf55a176dee600c&oe=5FA74AC9,2020년 9월 17일
펠트 도산공원점 준지,신사동,143,https://www.instagram.com/p/B4kSynyJGpj/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/72666831_424058854947955_3925665220377843707_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=VszOoN4D6-AAX_g2JFA&_nc_tp=18&oh=f3aae462ad2085a6137fca1d078cbc01&oe=5FA75FD2,2019년 11월 7일
드렁큰비건,마포,133,https://www.instagram.com/p/B09icYBpq2d/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66637031_511458522729774_801752704394977711_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vHKTohy_2ggAX8lE5r8&_nc_tp=18&oh=035f1f1134e98226c79a2d68e8601fe2&oe=5FA6E379,2019년 8월 10일
폴트 버거,도산공원,36,https://www.instagram.com/p/CEmEcPUDsFc/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/118695001_356967278659383_1180534706481602840_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=HgFe4ypXCacAX-kaY6g&oh=7a87380d05258f2d55055a04a29da455&oe=5FA76325,2020년 9월 1일
604 서울,망원,62,https://www.instagram.com/p/CD56BT5JNao/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117410986_151404483248187_6584584546121772972_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=D35bFNjAr3QAX-0LveQ&_nc_tp=18&oh=fb62b71be44737510b220fbbc6e85c76&oe=5FA5143D,2020년 8월 15일
비스트로 사랑방,홍대,45,https://www.instagram.com/p/CFYjAhBhQWD/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/119984021_990046248086892_5159678782795479771_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=keC-F_wFDcIAX_OGkfq&oh=a6b7adbbd213f567581b41bcb047f807&oe=5FA5C590,2020년 9월 21일
동화갈비,압구정,77,https://www.instagram.com/p/B1nyBQSJdnk/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67890962_126238338347586_3411774026572665531_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=--zpEDdQqTUAX_ZwiSg&_nc_tp=18&oh=fba6856e951a168aaee0f4f70b112abb&oe=5FA5D5C3,2019년 8월 26일
백두강산,을지로,17,https://www.instagram.com/p/CC-IWwoppqH/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/115928524_930926867318624_8196128856543363267_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cToTCtNfaJIAX9MOjxM&_nc_tp=18&oh=4173acf81978b212412a85fe2f70cab7&oe=5FA78F5D,2020년 7월 23일
연남테라스,연남,169,https://www.instagram.com/p/B1QniwoJlQW/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67234488_494750591096597_984328888542715422_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=N6FElVw2uyEAX-vBDn8&_nc_tp=18&oh=52558b0391bfa49428ec6ef0c3cb3b3f&oe=5FA84BE3,2019년 8월 17일
ㅊa (Cha),Seongsu,123,https://www.instagram.com/p/B3uNbSkJbor/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/71519539_165410361275854_7034288321839991471_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=V17xFpXCSXAAX8n51TO&_nc_tp=18&oh=67578f1b9eaf379f4a2d558d5f47904f&oe=5FA79207,2019년 10월 17일
온천집,익선,62,https://www.instagram.com/p/CFW_d8PgZyf/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/119940417_2631201743814070_5255691061763099303_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Lx6b0kvl1NsAX8ACJ8l&oh=2c6042e0b8b62e3309cb9a9505943d61&oe=5FA66B26,2020년 9월 20일
KYE-STORY,계고기집,82,https://www.instagram.com/p/BvOXzESlkxy/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54277276_2310570765871463_9212928678479769008_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_xJWpaBNF3wAX_AtToj&_nc_tp=18&oh=0ad0d7b01bc783d00c7a65833140b54c&oe=5FA58933,2019년 3월 20일
카페 키이로,혜화,27,https://www.instagram.com/p/CDJZoAbJesJ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/115821026_708092629769587_6013412151276055485_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Kr56LwhnijEAX-ogAUC&_nc_tp=18&oh=0d5d7efeddeba672131522c1a821f490&oe=5FA7EEA5,2020년 7월 27일
카페톤,성산동,66,https://www.instagram.com/p/B2AddPWJq9C/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67361277_127873358503720_1129687239295078083_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Bw2e08xB6xUAX9U3fXU&_nc_tp=18&oh=e59a4e6194acf3c573d54e811e0f491a&oe=5FA63AB4,2019년 9월 5일
도취,서촌,88,https://www.instagram.com/p/B-eqRr8J5Na/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/91504238_223174155422372_1411404462826120315_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IQZJh78qlrEAX-jNix8&_nc_tp=18&oh=219ef0533de697d4497cb2773cb1c98d&oe=5FA72583,2020년 4월 2일
RPC,락페이퍼시저,70,https://www.instagram.com/p/Buk8Eafligk/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/52469449_532686863923122_8690530453264671049_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Wkgt1P6HuSoAX-6OO8E&_nc_tp=18&oh=2feb03a51e641c37253bdfa8b5a4ccac&oe=5FA512B9,2019년 3월 4일
스와니예,반포,84,https://www.instagram.com/p/B47dl-FJ7CE/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/72906266_133567144723686_4961600189679007838_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ujcp85i_RuYAX_DrS36&_nc_tp=18&oh=bd8ea2ab5668539634c0bd60ae25ba60&oe=5FA53364,2019년 11월 16일
바온하우스,연남,13,https://www.instagram.com/p/CC5g_LhJVbk/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/110044673_162558938683955_5306126409283716772_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sKRdGVMEOAoAX-v1dTn&_nc_tp=18&oh=336d78f915ba9e585c3aff3de1b3009d&oe=5FA5307C,2020년 7월 21일
우카밥상,해방촌,136,https://www.instagram.com/p/B9rS9pLprVZ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/89472289_1118788765121391_1163626534267622445_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=lXMgAC5H3KYAX85SpsY&_nc_tp=18&oh=fbb988767b52ddce1ef7c771c3fe8cc0&oe=5FA78887,2020년 3월 13일
4F,을지로,151,https://www.instagram.com/p/Bz3_ww1JEOA/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/62384307_159667588526361_260473005648506764_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nlHmQIUDvcYAX-21a5p&_nc_tp=18&oh=da641611cbc481d38276e93d965080c4&oe=5FA56384,2019년 7월 14일
플랜트,이태원,44,https://www.instagram.com/p/CDqeFN_pdpX/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/117516624_3064945533558865_3293329787820010007_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DkWM5UddKzwAX-6i3W-&_nc_tp=18&oh=83130a15f7f7cc60c9971331b521ddef&oe=5FA67757,2020년 8월 9일
ILHOCHIC,일호식,85,https://www.instagram.com/p/BvLC1DDFl_w/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/51936975_328237344497593_4453256571726454185_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=rHKWZ-7hCsQAX8QGeAw&_nc_tp=18&oh=a986a50bacc893d480c10f450a187a7a&oe=5FA7C8AE,2019년 3월 19일
야키토리 묵,연남동,111,https://www.instagram.com/p/Bzxj_Cnpbnr/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66357997_127903011793170_5379868659512293483_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=NqtZYE2w9_MAX9zHIZZ&_nc_tp=18&oh=103d486514e8f18c33df6296449e6783&oe=5FA6FE54,2019년 7월 11일
하이포테이토,서강대,102,https://www.instagram.com/p/B6auhV8JnpQ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/80317668_572702606611600_4375776952533341853_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9x_eP5S9OuQAX-3YbQX&_nc_tp=18&oh=ca0d84a40ec892eab5cb2d9095bc0a3c&oe=5FA55284,2019년 12월 23일
뿌리온더플레이트,북촌,102,https://www.instagram.com/p/B8jNqC6JBd-/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/84155252_539991706724336_7167121363986963545_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=am4n6UN-BUEAX_R-2qk&_nc_tp=18&oh=c0243a0c0cb297c58aa0aadcd5cdbf33&oe=5FA5ED50,2020년 2월 14일
